Id,SalePrice
1461,115637.070009
1462,149867.118933
1463,193481.398876
1464,189161.168756
1465,261867.876638
1466,193009.431179
1467,156543.989416
1468,177712.191893
1469,169513.545628
1470,112543.024105
1471,145140.567357
1472,92674.4690737
1473,100568.663558
1474,157330.900572
1475,110717.561711
1476,348949.182998
1477,289570.607564
1478,300285.151068
1479,311256.468199
1480,377079.021749
1481,343135.645355
1482,272844.916985
1483,173505.793588
1484,173474.905691
1485,173973.971185
1486,197972.06502
1487,334786.583664
1488,225981.894562
1489,197782.439964
1490,217354.31155
1491,192631.033289
1492,142644.508648
1493,160895.79374
1494,322595.369748
1495,311999.782467
1496,215306.591909
1497,228905.327154
1498,192627.498384
1499,192202.347069
1500,194908.928036
1501,215935.635423
1502,183091.071715
1503,215124.068669
1504,243984.301636
1505,217612.694081
1506,195787.131995
1507,246071.138722
1508,205758.738856
1509,181411.127056
1510,139617.33594
1511,138078.213989
1512,160568.844304
1513,181075.207362
1514,179227.014199
1515,232095.570268
1516,168893.366721
1517,132926.147419
1518,166740.739105
1519,157373.718737
1520,131943.973129
1521,138375.392601
1522,166054.670825
1523,146739.795252
1524,127841.996262
1525,120890.329769
1526,123798.928768
1527,119968.781506
1528,138042.650822
1529,134086.875343
1530,151973.510455
1531,153453.723671
1532,84988.150398
1533,116724.646336
1534,110200.898418
1535,142057.725545
1536,110598.203394
1537,80445.5283552
1538,135594.224866
1539,187992.388596
1540,187118.707324
1541,128984.939798
1542,154608.950578
1543,190136.083
1544,90403.2200005
1545,118628.917811
1546,123440.617306
1547,142990.697158
1548,139980.834321
1549,111864.16583
1550,149154.836919
1551,95948.2305312
1552,164412.401068
1553,137234.036142
1554,113261.255321
1555,194169.344988
1556,157327.659068
1557,112946.582118
1558,74914.6759299
1559,147749.938999
1560,132158.569842
1561,183369.539011
1562,110813.984554
1563,108729.141497
1564,146738.676771
1565,154185.537868
1566,182774.933771
1567,101513.557951
1568,218327.817092
1569,153826.544671
1570,109016.635153
1571,142026.224332
1572,115146.478965
1573,145451.425105
1574,125680.806611
1575,175677.735956
1576,203661.595704
1577,177099.603773
1578,178008.716816
1579,160150.48688
1580,213688.165979
1581,167356.609176
1582,151162.386398
1583,235857.004258
1584,244236.461776
1585,147127.929937
1586,74675.2877396
1587,101180.819518
1588,117279.709096
1589,112673.363631
1590,107392.366392
1591,97234.0338588
1592,102531.210693
1593,71375.0457262
1594,205815.80733
1595,133508.020463
1596,235431.303731
1597,242001.163775
1598,205093.1378
1599,111992.859179
1600,123796.559504
1601,54869.7933966
1602,98123.1816105
1603,86198.6624502
1604,194609.483727
1605,202654.611171
1606,154308.20128
1607,213662.211943
1608,204464.623097
1609,193214.350263
1610,210505.761716
1611,156328.258755
1612,165522.710557
1613,160172.773957
1614,90054.4059761
1615,100524.625637
1616,100793.275648
1617,100786.939562
1618,121718.234671
1619,122395.572617
1620,239326.349823
1621,154022.925711
1622,169479.119645
1623,193425.235588
1624,194918.683296
1625,115462.692148
1626,155184.427582
1627,189589.255286
1628,241359.658938
1629,189965.721828
1630,356696.517081
1631,278258.892178
1632,297906.764351
1633,171802.129147
1634,189996.936601
1635,181800.591943
1636,156307.003613
1637,215189.289847
1638,214172.834009
1639,184207.312086
1640,260465.550744
1641,187015.270414
1642,246450.744975
1643,246015.721186
1644,241893.804756
1645,179462.910612
1646,141981.572013
1647,148347.231718
1648,134586.343026
1649,125243.432217
1650,110326.758823
1651,111569.898732
1652,92674.4690737
1653,92674.4690737
1654,164265.459635
1655,127182.595921
1656,157374.61956
1657,164300.941712
1658,157384.123687
1659,110606.046612
1660,131900.167276
1661,382765.669733
1662,375392.388315
1663,325019.909222
1664,375040.399678
1665,303178.846937
1666,309990.312217
1667,369551.225608
1668,302937.826656
1669,287319.044378
1670,309818.674957
1671,305806.925319
1672,359351.552117
1673,354167.225943
1674,292188.553986
1675,271798.260588
1676,266759.664372
1677,273954.430368
1678,362081.343772
1679,340397.882052
1680,311652.349554
1681,278892.456561
1682,304664.155042
1683,273162.376845
1684,178636.041763
1685,179918.704003
1686,179100.310258
1687,171524.440662
1688,189852.506295
1689,188502.481162
1690,179873.300798
1691,168320.244184
1692,221079.99221
1693,171714.523217
1694,181415.791183
1695,174667.680979
1696,246140.289623
1697,174729.774614
1698,347739.141306
1699,299576.862449
1700,298371.53866
1701,312879.615651
1702,234973.731824
1703,231490.780034
1704,234750.66919
1705,213823.405904
1706,294627.060526
1707,213398.021763
1708,211251.751116
1709,223388.041482
1710,213987.84642
1711,242042.366848
1712,243554.779934
1713,232056.993221
1714,222665.181031
1715,229797.593906
1716,158008.612738
1717,150885.790856
1718,152163.898535
1719,203315.380192
1720,180451.97146
1721,152386.321784
1722,152386.321784
1723,151992.217287
1724,174008.296818
1725,227169.487381
1726,195297.085303
1727,165039.78377
1728,181903.206
1729,172115.767276
1730,207071.455463
1731,118665.607966
1732,109151.758377
1733,109519.251316
1734,121397.934055
1735,112311.938169
1736,111905.79511
1737,274481.068458
1738,277180.255239
1739,328120.201862
1740,232563.322849
1741,197472.611175
1742,215947.040376
1743,211923.950656
1744,249800.367418
1745,253716.875388
1746,307094.923352
1747,215122.732477
1748,256724.904461
1749,158179.64043
1750,148777.538766
1751,232398.35237
1752,110385.050807
1753,164878.758291
1754,212687.173776
1755,161348.614318
1756,112834.419151
1757,111015.49128
1758,149296.059263
1759,179375.9122
1760,145548.740985
1761,144698.551882
1762,207484.149166
1763,166668.236696
1764,119274.059315
1765,174316.325813
1766,156849.236846
1767,168031.810876
1768,132469.01798
1769,148611.306854
1770,121044.632548
1771,136823.284563
1772,150356.189394
1773,137718.373005
1774,187208.468261
1775,125903.58742
1776,132794.020937
1777,105902.443176
1778,123254.849001
1779,137920.862468
1780,162948.797193
1781,137211.486192
1782,74785.9309218
1783,120265.434898
1784,95051.6200511
1785,99304.1895789
1786,197080.702307
1787,143396.232199
1788,60231.2970349
1789,82222.9357623
1790,73125.8164038
1791,238302.1618
1792,151088.440447
1793,126386.093635
1794,117483.530302
1795,130610.221427
1796,132470.718415
1797,131201.015602
1798,123831.801097
1799,100505.273194
1800,134919.604888
1801,157594.528416
1802,158417.190873
1803,181486.040501
1804,117108.065715
1805,124503.826906
1806,117962.338589
1807,164461.286232
1808,119886.363274
1809,128115.66135
1810,132969.016828
1811,144493.793887
1812,126985.818064
1813,115419.726709
1814,81198.9433106
1815,61541.3179659
1816,76718.4368962
1817,131383.987808
1818,167989.511482
1819,110891.754086
1820,75215.3877525
1821,126467.347901
1822,132287.03168
1823,74976.1815258
1824,141573.428433
1825,157215.388963
1826,119380.745857
1827,108404.9066
1828,152537.212909
1829,115787.507974
1830,149826.936973
1831,164221.148604
1832,173665.144853
1833,158564.140128
1834,122720.26245
1835,155623.935923
1836,137628.607496
1837,79437.1167237
1838,121124.949826
1839,94449.3153089
1840,118059.448353
1841,114290.370776
1842,110797.08086
1843,125266.785866
1844,121625.535031
1845,181940.642947
1846,134068.621662
1847,224145.12395
1848,94131.9041022
1849,134881.398773
1850,107732.5273
1851,150145.96723
1852,107585.232426
1853,102547.204947
1854,146948.135203
1855,173144.871473
1856,208309.542722
1857,228645.945851
1858,232304.100168
1859,180202.41657
1860,157210.417745
1861,178541.425175
1862,277396.052341
1863,274914.841392
1864,274938.284907
1865,213797.211515
1866,216730.391503
1867,196746.473991
1868,225985.929209
1869,181833.136594
1870,181383.469163
1871,200565.070339
1872,194851.810796
1873,201393.928797
1874,161175.952715
1875,199902.927445
1876,219330.862149
1877,195931.149574
1878,199810.475032
1879,159061.83859
1880,153683.52046
1881,209072.765822
1882,252577.030572
1883,215796.636723
1884,228282.798292
1885,204293.775367
1886,226095.808745
1887,192640.96651
1888,207468.517713
1889,192531.465763
1890,114150.359512
1891,103921.588684
1892,90918.6782711
1893,131302.858963
1894,154076.663632
1895,145737.957449
1896,123787.584365
1897,101342.923687
1898,99012.4409169
1899,166501.679979
1900,165301.858276
1901,194923.124609
1902,173452.988568
1903,260058.002086
1904,157813.021505
1905,194255.967277
1906,192831.609557
1907,222830.479905
1908,110465.028656
1909,125120.807079
1910,125199.374535
1911,226077.735103
1912,257400.84725
1913,177588.00522
1914,58572.0061684
1915,194780.124809
1916,83802.7002842
1917,212293.384721
1918,127399.943531
1919,154293.828675
1920,178533.60306
1921,257317.782613
1922,228270.023519
1923,270149.169291
1924,216062.530397
1925,252951.282854
1926,252447.12509
1927,135318.761882
1928,165639.223876
1929,116320.311779
1930,138510.010485
1931,122848.54361
1932,154971.156179
1933,180926.96481
1934,188352.684289
1935,177921.466876
1936,188880.480183
1937,194773.077596
1938,175256.129559
1939,292889.077216
1940,261909.061192
1941,192105.60196
1942,199646.188463
1943,266752.056549
1944,359000.64778
1945,313865.28476
1946,192846.516257
1947,296168.905934
1948,204074.828291
1949,186595.501884
1950,153241.917712
1951,218589.220887
1952,194784.172592
1953,150979.144187
1954,211915.952911
1955,156165.127919
1956,273099.012962
1957,166806.270141
1958,236648.105984
1959,181339.541415
1960,117803.583693
1961,110657.502469
1962,92674.4690737
1963,92807.5268621
1964,116357.052528
1965,157348.641611
1966,127340.364442
1967,292314.138215
1968,359252.010709
1969,321067.415311
1970,380429.684878
1971,383030.420786
1972,348275.673363
1973,327945.756947
1974,347351.655538
1975,359086.60645
1976,290609.980352
1977,375192.812074
1978,377990.816839
1979,312022.474235
1980,275896.391817
1981,305870.492337
1982,270174.619659
1983,270174.619659
1984,289123.892677
1985,197248.544598
1986,206345.663956
1987,181389.608475
1988,181865.436621
1989,196635.432532
1990,216878.631447
1991,272049.803169
1992,209699.932714
1993,173464.756105
1994,244715.038807
1995,191688.590249
1996,309111.090594
1997,307930.190281
1998,295877.530464
1999,304390.262379
2000,333253.955311
2001,309182.487966
2002,227406.760814
2003,246496.277922
2004,247237.318406
2005,216497.504881
2006,208996.266978
2007,231906.627612
2008,196695.801359
2009,194265.965645
2010,193472.86618
2011,156972.472865
2012,153579.780742
2013,186675.172332
2014,192030.25889
2015,194156.562205
2016,191785.70222
2017,196192.125092
2018,118554.493649
2019,108898.948579
2020,111075.46448
2021,107796.469761
2022,233002.298397
2023,169000.75281
2024,345211.276153
2025,354108.272528
2026,196150.118465
2027,192605.322086
2028,207040.420572
2029,218273.873232
2030,226539.660005
2031,201735.870958
2032,209833.854559
2033,220034.205645
2034,207296.333541
2035,241618.515186
2036,221286.904111
2037,222865.743008
2038,282786.920158
2039,213292.192405
2040,350037.65811
2041,249076.066019
2042,241354.3873
2043,165974.222858
2044,189472.225843
2045,183198.249424
2046,180002.512241
2047,156561.730317
2048,115601.642362
2049,177840.678765
2050,185669.89715
2051,122077.485077
2052,130935.84755
2053,132143.906164
